id_scales;trnum_in;trnum_out;invnum_in;invnum_out;num_in;num_out;date_in;date_out;deltatetime;tare_in;tare_out;brutto;netto;deltaweight
0;774123;0;73656787;0;41;0;2023-03-01 03:58:48;;;25850;0;0;0;0
0;774123;0;55691927;0;40;0;2023-03-01 03:59:04;;;25800;0;0;0;0
0;774123;0;52025517;0;39;0;2023-03-01 03:59:21;;;25900;0;0;0;0
0;774123;0;54775770;0;38;0;2023-03-01 03:59:33;;;26100;0;0;0;0
0;774123;0;50623586;0;37;0;2023-03-01 03:59:49;;;24550;0;0;0;0
0;774123;0;54098611;0;36;0;2023-03-01 04:00:02;;;26100;0;0;0;0
0;774123;0;57414930;0;35;0;2023-03-01 04:00:20;;;26750;0;0;0;0
0;774123;0;51882322;0;34;0;2023-03-01 04:00:30;;;26300;0;0;0;0
0;774123;0;57006876;0;33;0;2023-03-01 04:00:48;;;26050;0;0;0;0
0;774123;0;57349557;0;32;0;2023-03-01 04:01:01;;;25950;0;0;0;0
0;774123;0;50553635;0;31;0;2023-03-01 04:01:11;;;24100;0;0;0;0
0;774123;0;57259350;0;30;0;2023-03-01 04:01:24;;;25850;0;0;0;0
0;774123;0;57206765;0;29;0;2023-03-01 04:01:36;;;27500;0;0;0;0
0;774123;0;73971855;0;28;0;2023-03-01 04:01:52;;;25200;0;0;0;0
0;774123;0;75052753;0;27;0;2023-03-01 04:02:05;;;26150;0;0;0;0
0;774123;0;50242031;0;26;0;2023-03-01 04:02:22;;;26500;0;0;0;0
0;774123;0;73273682;0;25;0;2023-03-01 04:02:33;;;25750;0;0;0;0
0;774123;0;75054577;0;24;0;2023-03-01 04:02:51;;;26700;0;0;0;0
0;774123;0;51635522;0;23;0;2023-03-01 04:03:03;;;26700;0;0;0;0
0;774123;0;75013540;0;22;0;2023-03-01 04:03:18;;;24850;0;0;0;0
0;774123;0;57030579;0;21;0;2023-03-01 04:03:31;;;26350;0;0;0;0
0;774123;0;73261786;0;20;0;2023-03-01 04:03:48;;;25800;0;0;0;0
0;774123;0;54682083;0;19;0;2023-03-01 04:04:03;;;24950;0;0;0;0
0;774123;0;57090953;0;18;0;2023-03-01 04:04:20;;;25800;0;0;0;0
0;774123;0;57679409;0;17;0;2023-03-01 04:04:36;;;25900;0;0;0;0
0;774123;0;54240189;0;16;0;2023-03-01 04:04:54;;;26000;0;0;0;0
0;774123;0;55303085;0;15;0;2023-03-01 04:05:05;;;26800;0;0;0;0
0;774123;0;55652689;0;14;0;2023-03-01 04:05:21;;;25500;0;0;0;0
0;774123;0;73067712;0;13;0;2023-03-01 04:05:38;;;25950;0;0;0;0
0;774123;0;51873990;0;12;0;2023-03-01 04:05:54;;;26900;0;0;0;0
0;774123;0;75106443;0;11;0;2023-03-01 04:06:12;;;24400;0;0;0;0
0;774123;0;51047561;0;10;0;2023-03-01 04:06:23;;;26350;0;0;0;0
0;774123;0;50915495;0;9;0;2023-03-01 04:06:35;;;26150;0;0;0;0
0;774123;0;57254427;0;8;0;2023-03-01 04:06:53;;;26600;0;0;0;0
0;774123;0;75050021;0;7;0;2023-03-01 04:07:04;;;26050;0;0;0;0
0;774123;0;73098253;0;6;0;2023-03-01 04:07:16;;;26050;0;0;0;0
0;774123;0;74915075;0;5;0;2023-03-01 04:07:34;;;25700;0;0;0;0
0;774123;0;51616563;0;4;0;2023-03-01 04:07:46;;;26750;0;0;0;0
0;774123;0;74952169;0;3;0;2023-03-01 04:07:58;;;25900;0;0;0;0
0;774123;0;73071318;0;2;0;2023-03-01 04:08:05;;;26150;0;0;0;0
0;774123;0;75133553;0;1;0;2023-03-01 04:08:23;;;26450;0;0;0;0
0;774204;0;74915968;0;43;0;2023-03-01 13:56:51;;;25750;0;0;0;0
0;774204;0;54241971;0;42;0;2023-03-01 13:57:07;;;26900;0;0;0;0
0;774204;0;57158164;0;41;0;2023-03-01 13:57:24;;;25850;0;0;0;0
0;774204;0;75017111;0;40;0;2023-03-01 13:57:40;;;26850;0;0;0;0
0;774204;0;57408288;0;39;0;2023-03-01 13:57:57;;;26250;0;0;0;0
0;774204;0;74205949;0;38;0;2023-03-01 13:58:13;;;25950;0;0;0;0
0;774204;0;57221525;0;37;0;2023-03-01 13:58:29;;;25350;0;0;0;0
0;774204;0;55945711;0;36;0;2023-03-01 13:58:46;;;26950;0;0;0;0
0;774204;0;75097469;0;35;0;2023-03-01 13:59:03;;;25950;0;0;0;0
0;774204;0;51542868;0;34;0;2023-03-01 13:59:14;;;27550;0;0;0;0
0;774204;0;51579670;0;33;0;2023-03-01 13:59:31;;;27650;0;0;0;0
0;774204;0;50553866;0;32;0;2023-03-01 13:59:48;;;24250;0;0;0;0
0;774204;0;75097147;0;31;0;2023-03-01 13:59:59;;;26650;0;0;0;0
0;774204;0;51632560;0;30;0;2023-03-01 14:00:17;;;25200;0;0;0;0
0;774204;0;50148808;0;29;0;2023-03-01 14:00:29;;;27000;0;0;0;0
0;774204;0;51555225;0;28;0;2023-03-01 14:00:40;;;25700;0;0;0;0
0;774204;0;73065401;0;27;0;2023-03-01 14:00:57;;;26900;0;0;0;0
0;774204;0;55947311;0;26;0;2023-03-01 14:01:09;;;26250;0;0;0;0
0;774204;0;57527376;0;25;0;2023-03-01 14:01:25;;;26750;0;0;0;0
0;774204;0;57201378;0;24;0;2023-03-01 14:01:42;;;26800;0;0;0;0
0;774204;0;57353187;0;23;0;2023-03-01 14:01:54;;;28150;0;0;0;0
0;774204;0;54715040;0;22;0;2023-03-01 14:02:10;;;27000;0;0;0;0
0;774204;0;54487129;0;21;0;2023-03-01 14:02:28;;;25900;0;0;0;0
0;774204;0;73926859;0;20;0;2023-03-01 14:02:39;;;25600;0;0;0;0
0;774204;0;54753066;0;19;0;2023-03-01 14:02:52;;;26150;0;0;0;0
0;774204;0;51616761;0;18;0;2023-03-01 14:03:08;;;26450;0;0;0;0
0;774204;0;53926663;0;17;0;2023-03-01 14:03:20;;;28600;0;0;0;0
0;774204;0;75008649;0;16;0;2023-03-01 14:03:36;;;26000;0;0;0;0
0;774204;0;53883278;0;15;0;2023-03-01 14:03:54;;;26900;0;0;0;0
0;774204;0;57311698;0;14;0;2023-03-01 14:04:06;;;26900;0;0;0;0
0;774204;0;55947063;0;13;0;2023-03-01 14:04:17;;;27450;0;0;0;0
0;774204;0;75123976;0;12;0;2023-03-01 14:04:34;;;24650;0;0;0;0
0;774204;0;73526881;0;11;0;2023-03-01 14:04:52;;;26900;0;0;0;0
0;774204;0;50652247;0;10;0;2023-03-01 14:05:02;;;24150;0;0;0;0
0;774204;0;73100109;0;9;0;2023-03-01 14:05:15;;;26000;0;0;0;0
0;774204;0;75107334;0;8;0;2023-03-01 14:05:31;;;25350;0;0;0;0
0;774204;0;52114394;0;7;0;2023-03-01 14:05:44;;;26800;0;0;0;0
0;774204;0;57381360;0;6;0;2023-03-01 14:06:00;;;26800;0;0;0;0
0;774204;0;75049825;0;5;0;2023-03-01 14:06:17;;;26150;0;0;0;0
0;774204;0;73908881;0;4;0;2023-03-01 14:06:28;;;27150;0;0;0;0
0;774204;0;57202897;0;3;0;2023-03-01 14:06:46;;;27000;0;0;0;0
0;774204;0;51544260;0;2;0;2023-03-01 14:06:57;;;26600;0;0;0;0
0;774204;0;55051940;0;1;0;2023-03-01 14:07:09;;;26000;0;0;0;0
321;774247;774364;54704671;54704671;40;40;2023-03-01 18:32:00;2023-03-02 12:28:39;17,94;26850;26850;87250;60400;60400
320;774247;774364;52089190;52089190;39;39;2023-03-01 18:32:13;2023-03-02 12:28:27;17,94;27000;27000;87650;60650;60650
319;774247;774364;54593801;54593801;38;38;2023-03-01 18:32:25;2023-03-02 12:28:15;17,93;26600;26600;87100;60500;60500
318;774247;774364;50059856;50059856;37;37;2023-03-01 18:32:37;2023-03-02 12:27:58;17,92;26450;26450;86900;60450;60450
317;774247;774364;54604368;54604368;36;36;2023-03-01 18:32:51;2023-03-02 12:27:38;17,91;26100;26100;87450;61350;61350
316;774247;774364;70727730;70727730;35;35;2023-03-01 18:33:03;2023-03-02 12:27:17;17,9;24650;24650;75650;51000;51000
315;774247;774364;51242998;51242998;34;34;2023-03-01 18:33:10;2023-03-02 12:27:01;17,9;26250;26250;79600;53350;53350
314;774247;774364;57393365;57393365;33;33;2023-03-01 18:33:22;2023-03-02 12:26:49;17,89;26400;26400;86800;60400;60400
313;774247;774364;54676432;54676432;32;32;2023-03-01 18:33:35;2023-03-02 12:26:36;17,88;25750;25750;86150;60400;60400
312;774247;774364;50651801;50651801;31;31;2023-03-01 18:33:48;2023-03-02 12:26:20;17,88;24600;24600;85350;60750;60750
311;774247;774364;57269706;57269706;30;30;2023-03-01 18:33:55;2023-03-02 12:26:08;17,87;26950;26950;87650;60700;60700
310;774247;774364;57018038;57018038;29;29;2023-03-01 18:34:13;2023-03-02 12:25:52;17,86;26150;26150;86700;60550;60550
309;774247;774364;50352673;50352673;28;28;2023-03-01 18:34:24;2023-03-02 12:25:39;17,85;26500;26500;87200;60700;60700
308;774247;774364;57135931;57135931;27;27;2023-03-01 18:34:36;2023-03-02 12:25:23;17,85;25900;25900;86200;60300;60300
307;774247;774364;54704705;54704705;26;26;2023-03-01 18:34:48;2023-03-02 12:25:06;17,84;26900;26900;87150;60250;60250
306;774247;774364;75120154;75120154;25;25;2023-03-01 18:35:02;2023-03-02 12:24:50;17,83;25850;25850;86550;60700;60700
305;774247;774364;54098777;54098777;24;24;2023-03-01 18:35:13;2023-03-02 12:24:34;17,82;26050;26050;86700;60650;60650
304;774247;774364;51493138;51493138;23;23;2023-03-01 18:35:25;2023-03-02 12:24:13;17,81;26900;26900;78400;51500;51500
303;774247;774364;73323685;73323685;22;22;2023-03-01 18:35:38;2023-03-02 12:23:53;17,8;26900;26900;87350;60450;60450
302;774247;774364;53926929;53926929;21;21;2023-03-01 18:35:51;2023-03-02 12:23:36;17,8;27500;27500;79550;52050;52050
301;774247;774364;51580801;51580801;20;20;2023-03-01 18:36:04;2023-03-02 12:23:20;17,79;28300;28300;79950;51650;51650
300;774247;774364;75048124;75048124;19;19;2023-03-01 18:36:16;2023-03-02 12:23:03;17,78;25900;25900;86500;60600;60600
299;774247;774364;54797840;54797840;18;18;2023-03-01 18:36:28;2023-03-02 12:22:47;17,77;25800;25800;86300;60500;60500
298;774247;774364;53884060;53884060;17;17;2023-03-01 18:36:40;2023-03-02 12:22:27;17,76;27250;27250;88050;60800;60800
297;774247;774364;75113886;75113886;16;16;2023-03-01 18:36:51;2023-03-02 12:22:10;17,76;25950;25950;25900;0;-50
296;774247;774364;73971905;73971905;15;15;2023-03-01 18:37:05;2023-03-02 12:21:58;17,75;26100;26100;86650;60550;60550
295;774247;774364;57223299;57223299;14;14;2023-03-01 18:37:17;2023-03-02 12:21:42;17,74;26300;26300;86950;60650;60650
294;774247;774364;57398661;57398661;13;13;2023-03-01 18:37:29;2023-03-02 12:21:29;17,73;26950;26950;88250;61300;61300
293;774247;774364;75059436;75059436;12;12;2023-03-01 18:37:37;2023-03-02 12:21:09;17,73;25350;25350;85850;60500;60500
292;774247;774364;57109985;57109985;11;11;2023-03-01 18:37:49;2023-03-02 12:20:56;17,72;26650;26650;87800;61150;61150
291;774247;774364;51616845;51616845;10;10;2023-03-01 18:38:01;2023-03-02 12:20:40;17,71;26000;26000;85900;59900;59900
290;774247;774364;50411693;50411693;9;9;2023-03-01 18:38:13;2023-03-02 12:20:28;17,7;26700;26700;87500;60800;60800
289;774247;774364;75064113;75064113;8;8;2023-03-01 18:38:25;2023-03-02 12:20:12;17,7;26850;26850;87150;60300;60300
288;774247;774364;75052035;75052035;7;7;2023-03-01 18:38:38;2023-03-02 12:19:55;17,69;26700;26700;86900;60200;60200
287;774247;774364;51875425;51875425;6;6;2023-03-01 18:38:55;2023-03-02 12:19:35;17,68;26700;26700;87300;60600;60600
286;774247;774364;53867370;53867370;5;5;2023-03-01 18:39:08;2023-03-02 12:19:18;17,67;26550;26550;86900;60350;60350
285;774247;774364;50029222;50029222;4;4;2023-03-01 18:39:15;2023-03-02 12:19:02;17,66;24850;24850;85750;60900;60900
284;774247;774364;51705499;51705499;3;3;2023-03-01 18:39:27;2023-03-02 12:18:50;17,66;26400;26400;80300;53900;53900
283;774247;774364;51249597;51249597;2;2;2023-03-01 18:39:41;2023-03-02 12:18:38;17,65;25600;25600;25950;350;350
282;774247;774364;50481365;50481365;1;1;2023-03-01 18:39:53;2023-03-02 12:18:25;17,64;26850;26850;27100;250;250
398;774328;774445;73070179;73070179;36;36;2023-03-02 06:38:15;2023-03-02 16:21:05;9,71;26800;26800;88150;61350;61350
397;774328;774445;50495100;50495100;35;35;2023-03-02 06:38:27;2023-03-02 16:20:53;9,71;25500;25500;77950;52450;52450
396;774328;774445;53881082;53881082;34;34;2023-03-02 06:38:47;2023-03-02 16:20:40;9,7;25800;25800;86700;60900;60900
395;774328;774445;57348633;57348633;33;33;2023-03-02 06:38:57;2023-03-02 16:20:32;9,69;26600;26600;87550;60950;60950
394;774328;774445;55052989;55052989;32;32;2023-03-02 06:39:04;2023-03-02 16:20:20;9,69;26900;26900;87950;61050;61050
393;774328;774445;52114196;52114196;31;31;2023-03-02 06:39:16;2023-03-02 16:20:12;9,68;26800;26800;88200;61400;61400
392;774328;774445;73909129;73909129;30;30;2023-03-02 06:39:29;2023-03-02 16:20:00;9,68;27350;27350;89000;61650;61650
391;774328;774445;74934761;74934761;29;29;2023-03-02 06:39:41;2023-03-02 16:19:47;9,67;24600;24600;85950;61350;61350
390;774328;774445;50481589;50481589;28;28;2023-03-02 06:39:54;2023-03-02 16:19:35;9,66;26600;26600;87400;60800;60800
389;774328;774445;54478144;54478144;27;27;2023-03-02 06:40:07;2023-03-02 16:19:23;9,65;25750;25750;87600;61850;61850
388;774328;774445;50937218;50937218;26;26;2023-03-02 06:40:18;2023-03-02 16:19:06;9,65;26900;26900;87550;60650;60650
387;774328;774445;57408650;57408650;25;25;2023-03-02 06:40:35;2023-03-02 16:18:54;9,64;26850;26850;87850;61000;61000
386;774328;774445;55950034;55950034;24;24;2023-03-02 06:40:43;2023-03-02 16:18:38;9,63;26550;26550;87450;60900;60900
385;774328;774445;75052712;75052712;23;23;2023-03-02 06:41:00;2023-03-02 16:18:21;9,62;26200;26200;86950;60750;60750
384;774328;774445;51027449;51027449;22;22;2023-03-02 06:41:11;2023-03-02 16:18:09;9,62;24200;24200;85100;60900;60900
383;774328;774445;57210627;57210627;21;21;2023-03-02 06:41:33;2023-03-02 16:17:53;9,61;27600;27600;89150;61550;61550
382;774328;774445;51412674;51412674;20;20;2023-03-02 06:41:44;2023-03-02 16:17:40;9,6;26400;26400;87650;61250;61250
381;774328;774445;75034017;75034017;19;19;2023-03-02 06:42:00;2023-03-02 16:17:28;9,59;26250;26250;87200;60950;60950
380;774328;774445;53905600;53905600;18;18;2023-03-02 06:42:13;2023-03-02 16:17:12;9,58;26400;26400;87850;61450;61450
379;774328;774445;73912610;73912610;17;17;2023-03-02 06:42:29;2023-03-02 16:16:59;9,57;26700;26700;87200;60500;60500
378;774328;774445;74927872;74927872;16;16;2023-03-02 06:42:41;2023-03-02 16:16:43;9,57;25300;25300;88150;62850;62850
377;774328;774445;50334614;50334614;15;15;2023-03-02 06:42:58;2023-03-02 16:16:31;9,56;25900;25900;87150;61250;61250
376;774328;774445;73310583;73310583;14;14;2023-03-02 06:43:14;2023-03-02 16:16:14;9,55;26400;26400;87250;60850;60850
375;774328;774445;74916289;74916289;13;13;2023-03-02 06:43:26;2023-03-02 16:15:58;9,54;26000;26000;86600;60600;60600
374;774328;774445;73905424;73905424;12;12;2023-03-02 06:43:44;2023-03-02 16:15:46;9,53;26650;26650;86800;60150;60150
373;774328;774445;51458925;51458925;11;11;2023-03-02 06:43:55;2023-03-02 16:15:29;9,53;26400;26400;87450;61050;61050
372;774328;774445;51752418;51752418;10;10;2023-03-02 06:44:07;2023-03-02 16:15:17;9,52;24550;24550;77000;52450;52450
371;774328;774445;73217689;73217689;9;9;2023-03-02 06:44:20;2023-03-02 16:15:05;9,51;26650;26650;87600;60950;60950
370;774328;774445;58649674;58649674;8;8;2023-03-02 06:44:37;2023-03-02 16:14:52;9,5;26900;26900;87700;60800;60800
369;774328;774445;75107003;75107003;7;7;2023-03-02 06:44:49;2023-03-02 16:14:40;9,5;25150;25150;86900;61750;61750
368;774328;774445;51861441;51861441;6;6;2023-03-02 06:45:02;2023-03-02 16:14:24;9,49;26600;26600;87450;60850;60850
367;774328;774445;54797212;54797212;5;5;2023-03-02 06:45:13;2023-03-02 16:14:07;9,48;24900;24900;86300;61400;61400
366;774328;774445;75052084;75052084;4;4;2023-03-02 06:45:25;2023-03-02 16:13:51;9,47;26650;26650;87350;60700;60700
365;774328;774445;73271884;73271884;3;3;2023-03-02 06:45:37;2023-03-02 16:13:35;9,47;26750;26750;87300;60550;60550
364;774328;774445;51839983;51839983;2;2;2023-03-02 06:45:51;2023-03-02 16:13:23;9,46;27250;27250;27650;400;400
363;774328;774445;50561331;50561331;1;1;2023-03-02 06:46:03;2023-03-02 16:13:10;9,45;23800;23800;23950;150;150
478;774404;774520;57147233;57147233;41;41;2023-03-02 14:53:37;2023-03-03 04:42:03;13,81;26350;26350;26250;0;-100
477;774404;774520;75092726;75092726;40;40;2023-03-02 14:53:53;2023-03-03 04:41:51;13,8;24800;24800;90050;65250;65250
476;774404;774520;50937010;50937010;39;39;2023-03-02 14:54:06;2023-03-03 04:41:38;13,79;26500;26500;89250;62750;62750
475;774404;774520;57321036;57321036;38;38;2023-03-02 14:54:22;2023-03-03 04:41:22;13,78;23200;23200;81300;58100;58100
474;774404;774520;51458859;51458859;37;37;2023-03-02 14:54:34;2023-03-03 04:41:09;13,78;25750;25750;89750;64000;64000
473;774404;774520;50731322;50731322;36;36;2023-03-02 14:54:51;2023-03-03 04:40:57;13,77;26550;26550;89850;63300;63300
472;774404;774520;73953648;73953648;35;35;2023-03-02 14:55:03;2023-03-03 04:40:41;13,76;27200;27200;91450;64250;64250
471;774404;774520;73264780;73264780;34;34;2023-03-02 14:55:21;2023-03-03 04:40:29;13,75;26900;26900;91450;64550;64550
470;774404;774520;50185438;50185438;33;33;2023-03-02 14:55:32;2023-03-03 04:40:16;13,75;25000;25000;89700;64700;64700
469;774404;774520;73254583;73254583;32;32;2023-03-02 14:55:44;2023-03-03 04:40:04;13,74;26700;26700;90500;63800;63800
468;774404;774520;50722867;50722867;31;31;2023-03-02 14:56:02;2023-03-03 04:39:48;13,73;26100;26100;91150;65050;65050
467;774404;774520;55545800;55545800;30;30;2023-03-02 14:56:14;2023-03-03 04:39:35;13,72;25650;25650;87700;62050;62050
466;774404;774520;50226448;50226448;29;29;2023-03-02 14:56:26;2023-03-03 04:39:23;13,72;26700;26700;89150;62450;62450
465;774404;774520;54714464;54714464;28;28;2023-03-02 14:56:38;2023-03-03 04:39:07;13,71;26300;26300;91300;65000;65000
464;774404;774520;57268294;57268294;27;27;2023-03-02 14:56:49;2023-03-03 04:38:54;13,7;26350;26350;89450;63100;63100
463;774404;774520;51457356;51457356;26;26;2023-03-02 14:57:06;2023-03-03 04:38:38;13,69;26800;26800;91100;64300;64300
462;774404;774520;75120121;75120121;25;25;2023-03-02 14:57:22;2023-03-03 04:38:26;13,68;26300;26300;89650;63350;63350
461;774404;774520;51853927;51853927;24;24;2023-03-02 14:57:43;2023-03-03 04:38:13;13,68;27200;27200;91650;64450;64450
460;774404;774520;57061301;57061301;23;23;2023-03-02 14:57:59;2023-03-03 04:37:57;13,67;26750;26750;90100;63350;63350
459;774404;774520;75053884;75053884;22;22;2023-03-02 14:58:21;2023-03-03 04:37:45;13,66;26800;26800;89950;63150;63150
458;774404;774520;51415693;51415693;21;21;2023-03-02 14:58:32;2023-03-03 04:37:28;13,65;25300;25300;82350;57050;57050
457;774404;774520;75124966;75124966;20;20;2023-03-02 14:58:48;2023-03-03 04:37:16;13,64;26800;26800;90850;64050;64050
456;774404;774520;57199762;57199762;19;19;2023-03-02 14:59:01;2023-03-03 04:37:00;13,63;26850;26850;91350;64500;64500
455;774404;774520;50582279;50582279;18;18;2023-03-02 14:59:17;2023-03-03 04:36:47;13,62;24800;24800;81700;56900;56900
454;774404;774520;50573286;50573286;17;17;2023-03-02 14:59:33;2023-03-03 04:36:31;13,62;24150;24150;81400;57250;57250
453;774404;774520;50553825;50553825;16;16;2023-03-02 14:59:55;2023-03-03 04:36:18;13,61;23700;23700;88100;64400;64400
452;774404;774520;51459014;51459014;15;15;2023-03-02 15:00:08;2023-03-03 04:36:02;13,6;26150;26150;91450;65300;65300
451;774404;774520;51986719;51986719;14;14;2023-03-02 15:00:20;2023-03-03 04:35:46;13,59;25600;25600;90100;64500;64500
450;774404;774520;57359713;57359713;13;13;2023-03-02 15:00:32;2023-03-03 04:35:29;13,58;28300;28300;86850;58550;58550
449;774404;774520;51211720;51211720;12;12;2023-03-02 15:00:44;2023-03-03 04:35:13;13,57;24850;24850;81950;57100;57100
448;774404;774520;51631240;51631240;11;11;2023-03-02 15:00:55;2023-03-03 04:35:01;13,57;26350;26350;82350;56000;56000
447;774404;774520;51217107;51217107;10;10;2023-03-02 15:01:08;2023-03-03 04:34:48;13,56;24250;24250;82800;58550;58550
446;774404;774520;51049047;51049047;9;9;2023-03-02 15:01:20;2023-03-03 04:34:36;13,55;23850;23850;82750;58900;58900
445;774404;774520;50551324;50551324;8;8;2023-03-02 15:01:37;2023-03-03 04:34:20;13,55;23500;23500;86900;63400;63400
444;774404;774520;51156032;51156032;7;7;2023-03-02 15:01:50;2023-03-03 04:34:08;13,54;24350;24350;87050;62700;62700
443;774404;774520;51546281;51546281;6;6;2023-03-02 15:02:01;2023-03-03 04:33:55;13,53;28050;28050;85300;57250;57250
442;774404;774520;57233603;57233603;5;5;2023-03-02 15:02:17;2023-03-03 04:33:39;13,52;25700;25700;90650;64950;64950
441;774404;774520;50054865;50054865;4;4;2023-03-02 15:02:35;2023-03-03 04:33:27;13,51;25650;25650;26000;350;350
440;774404;774520;53251955;53251955;3;3;2023-03-02 15:02:46;2023-03-03 04:33:14;13,51;26000;26000;90750;64750;64750
439;774404;774520;50064146;50064146;2;2;2023-03-02 15:02:58;2023-03-03 04:32:59;13,5;25550;25550;25100;0;-450
438;774404;774520;53979548;53979548;1;1;2023-03-02 15:03:10;2023-03-03 04:32:46;13,49;25900;25900;26150;250;250
558;774481;774602;53856530;53856530;39;39;2023-03-02 18:30:07;2023-03-03 15:28:13;20,97;27100;27100;88150;61050;61050
557;774481;774602;73070104;73070104;38;38;2023-03-02 18:30:23;2023-03-03 15:28:01;20,96;27000;27000;87550;60550;60550
556;774481;774602;54591045;54591045;37;37;2023-03-02 18:30:36;2023-03-03 15:27:48;20,95;26950;26950;87550;60600;60600
555;774481;774602;75056986;75056986;36;36;2023-03-02 18:30:52;2023-03-03 15:27:32;20,94;24650;24650;86400;61750;61750
554;774481;774602;73966939;73966939;35;35;2023-03-02 18:31:09;2023-03-03 15:27:16;20,94;25950;25950;86250;60300;60300
553;774481;774602;73538381;73538381;34;34;2023-03-02 18:31:21;2023-03-03 15:27:03;20,93;27000;27000;87700;60700;60700
552;774481;774602;53940862;53940862;33;33;2023-03-02 18:31:37;2023-03-03 15:26:51;20,92;26300;26300;77650;51350;51350
551;774481;774602;58643792;58643792;32;32;2023-03-02 18:31:50;2023-03-03 15:26:39;20,91;26750;26750;88100;61350;61350
550;774481;774602;58642521;58642521;31;31;2023-03-02 18:32:06;2023-03-03 15:26:27;20,91;26300;26300;86850;60550;60550
549;774481;774602;57221483;57221483;30;30;2023-03-02 18:32:18;2023-03-03 15:26:14;20,9;26050;26050;87250;61200;61200
548;774481;774602;55304695;55304695;29;29;2023-03-02 18:32:31;2023-03-03 15:25:58;20,89;25850;25850;87100;61250;61250
547;774481;774602;50623727;50623727;28;28;2023-03-02 18:32:44;2023-03-03 15:25:42;20,88;24100;24100;84650;60550;60550
546;774481;774602;57234858;57234858;27;27;2023-03-02 18:32:51;2023-03-03 15:25:29;20,88;27000;27000;87550;60550;60550
545;774481;774602;75053447;75053447;26;26;2023-03-02 18:33:07;2023-03-03 15:25:13;20,87;26700;26700;87050;60350;60350
544;774481;774602;50175504;50175504;25;25;2023-03-02 18:33:24;2023-03-03 15:24:57;20,86;26800;26800;87150;60350;60350
543;774481;774602;51851848;51851848;24;24;2023-03-02 18:33:40;2023-03-03 15:24:40;20,85;26900;26900;87000;60100;60100
542;774481;774602;54704226;54704226;23;23;2023-03-02 18:34:01;2023-03-03 15:24:24;20,84;27000;27000;87450;60450;60450
541;774481;774602;51755494;51755494;22;22;2023-03-02 18:34:19;2023-03-03 15:24:11;20,83;26000;26000;86300;60300;60300
540;774481;774602;54594379;54594379;21;21;2023-03-02 18:34:31;2023-03-03 15:23:55;20,82;27050;27050;87250;60200;60200
539;774481;774602;73092868;73092868;20;20;2023-03-02 18:34:42;2023-03-03 15:23:43;20,82;26450;26450;86850;60400;60400
538;774481;774602;50437235;50437235;19;19;2023-03-02 18:34:58;2023-03-03 15:23:26;20,81;26850;26850;87200;60350;60350
537;774481;774602;73022063;73022063;18;18;2023-03-02 18:35:10;2023-03-03 15:23:06;20,8;26550;26550;86300;59750;59750
536;774481;774602;50939339;50939339;17;17;2023-03-02 18:35:27;2023-03-03 15:22:50;20,79;26900;26900;87150;60250;60250
535;774481;774602;73767386;73767386;16;16;2023-03-02 18:35:45;2023-03-03 15:22:33;20,78;26800;26800;86950;60150;60150
534;774481;774602;57429938;57429938;15;15;2023-03-02 18:35:57;2023-03-03 15:22:17;20,77;26800;26800;88150;61350;61350
533;774481;774602;55053250;55053250;14;14;2023-03-02 18:36:09;2023-03-03 15:22:00;20,76;26550;26550;87950;61400;61400
532;774481;774602;75008482;75008482;13;13;2023-03-02 18:36:20;2023-03-03 15:21:44;20,76;26750;26750;87900;61150;61150
531;774481;774602;57278855;57278855;12;12;2023-03-02 18:36:33;2023-03-03 15:21:28;20,75;26900;26900;87600;60700;60700
530;774481;774602;57029175;57029175;11;11;2023-03-02 18:36:49;2023-03-03 15:21:11;20,74;25250;25250;86200;60950;60950
529;774481;774602;51843092;51843092;10;10;2023-03-02 18:37:01;2023-03-03 15:20:59;20,73;27250;27250;88050;60800;60800
528;774481;774602;50359249;50359249;9;9;2023-03-02 18:37:19;2023-03-03 15:20:47;20,72;26700;26700;79400;52700;52700
527;774481;774602;51142644;51142644;8;8;2023-03-02 18:37:30;2023-03-03 15:20:34;20,72;22650;22650;75500;52850;52850
526;774481;774602;50623701;50623701;7;7;2023-03-02 18:37:47;2023-03-03 15:20:18;20,71;24350;24350;84900;60550;60550
525;774481;774602;50001528;50001528;6;6;2023-03-02 18:37:58;2023-03-03 15:20:02;20,7;24350;24350;74950;50600;50600
524;774481;774602;50049105;50049105;5;5;2023-03-02 18:38:11;2023-03-03 15:19:45;20,69;24600;24600;75800;51200;51200
523;774481;774602;50001171;50001171;4;4;2023-03-02 18:38:28;2023-03-03 15:19:33;20,68;24250;24250;74900;50650;50650
522;774481;774602;50031574;50031574;3;3;2023-03-02 18:38:39;2023-03-03 15:19:17;20,68;25550;25550;87450;61900;61900
521;774481;774602;73328486;73328486;2;2;2023-03-02 18:38:51;2023-03-03 15:19:04;20,67;26850;26850;26950;100;100
520;774481;774602;58644337;58644337;1;1;2023-03-02 18:39:04;2023-03-03 15:18:48;20,66;26950;26950;27000;50;50
640;774561;774682;75104984;75104984;41;41;2023-03-03 06:06:46;2023-03-03 18:46:36;12,66;26850;26850;91000;64150;64150
639;774561;774682;55303507;55303507;40;40;2023-03-03 06:06:59;2023-03-03 18:46:23;12,66;25000;25000;25150;150;150
638;774561;774682;73974685;73974685;39;39;2023-03-03 06:07:15;2023-03-03 18:46:03;12,65;24900;24900;89300;64400;64400
