id_scales;trnum_in;trnum_out;invnum_in;invnum_out;num_in;num_out;date_in;date_out;deltatetime;tare_in;tare_out;brutto;netto;deltaweight;hash_group
2561;776616;0;73964215;0;16;16;2023-03-13 04:14:53;;nan;26550;0;0;0;0;6dcd56363cab040cd37fd9638940992d
2562;776616;0;55647317;0;15;15;2023-03-13 04:15:09;;nan;24900;0;0;0;0;6dcd56363cab040cd37fd9638940992d
2563;776616;0;57409328;0;14;14;2023-03-13 04:15:25;;nan;26700;0;0;0;0;6dcd56363cab040cd37fd9638940992d
2564;776616;0;50763598;0;13;13;2023-03-13 04:15:38;;nan;24700;0;0;0;0;6dcd56363cab040cd37fd9638940992d
2565;776616;0;50938570;0;12;12;2023-03-13 04:15:54;;nan;26750;0;0;0;0;6dcd56363cab040cd37fd9638940992d
2566;776616;0;54595335;0;11;11;2023-03-13 04:16:06;;nan;26950;0;0;0;0;6dcd56363cab040cd37fd9638940992d
2567;776616;0;53892303;0;10;10;2023-03-13 04:16:19;;nan;25900;0;0;0;0;6dcd56363cab040cd37fd9638940992d
2568;776616;0;74916149;0;9;9;2023-03-13 04:16:31;;nan;26700;0;0;0;0;6dcd56363cab040cd37fd9638940992d
2569;776616;0;51628196;0;8;8;2023-03-13 04:16:43;;nan;25800;0;0;0;0;6dcd56363cab040cd37fd9638940992d
2570;776616;0;57300345;0;7;7;2023-03-13 04:16:56;;nan;25650;0;0;0;0;6dcd56363cab040cd37fd9638940992d
2571;776616;0;57255499;0;6;6;2023-03-13 04:17:08;;nan;26750;0;0;0;0;6dcd56363cab040cd37fd9638940992d
2572;776616;0;73288383;0;5;5;2023-03-13 04:17:20;;nan;26750;0;0;0;0;6dcd56363cab040cd37fd9638940992d
2573;776616;0;56728496;0;4;4;2023-03-13 04:17:38;;nan;26050;0;0;0;0;6dcd56363cab040cd37fd9638940992d
2574;776616;0;50520782;0;3;3;2023-03-13 04:17:50;;nan;76950;0;0;0;0;6dcd56363cab040cd37fd9638940992d
2575;776616;0;52087590;0;2;2;2023-03-13 04:18:02;;nan;26850;0;0;0;0;6dcd56363cab040cd37fd9638940992d
2576;776616;0;75115238;0;1;1;2023-03-13 04:18:15;;nan;25200;0;0;0;0;6dcd56363cab040cd37fd9638940992d
2577;776659;0;75115238;0;1;1;2023-03-13 04:39:53;;nan;25350;0;0;0;0;95960de5696236b0303b71f7fe1d5edf
2578;776659;0;52087590;0;2;2;2023-03-13 04:40:09;;nan;26900;0;0;0;0;95960de5696236b0303b71f7fe1d5edf
2579;776659;0;50520782;0;3;3;2023-03-13 04:40:26;;nan;76900;0;0;0;0;95960de5696236b0303b71f7fe1d5edf
2621;776703;0;50688530;0;41;41;2023-03-13 14:07:17;;nan;24900;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2622;776703;0;51874709;0;40;40;2023-03-13 14:07:33;;nan;26650;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2623;776703;0;50440304;0;39;39;2023-03-13 14:07:50;;nan;26700;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2624;776703;0;55946735;0;38;38;2023-03-13 14:08:06;;nan;26500;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2625;776703;0;54253455;0;37;37;2023-03-13 14:08:22;;nan;26450;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2626;776703;0;73214587;0;36;36;2023-03-13 14:08:40;;nan;26900;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2627;776703;0;51703528;0;35;35;2023-03-13 14:08:51;;nan;26250;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2628;776703;0;57954190;0;34;34;2023-03-13 14:09:07;;nan;26300;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2629;776703;0;52110194;0;33;33;2023-03-13 14:09:25;;nan;26650;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2630;776703;0;75096784;0;32;32;2023-03-13 14:09:36;;nan;27000;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2631;776703;0;73542185;0;31;31;2023-03-13 14:09:54;;nan;26700;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2632;776703;0;51048965;0;30;30;2023-03-13 14:10:05;;nan;24100;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2633;776703;0;57371148;0;29;29;2023-03-13 14:10:17;;nan;25950;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2634;776703;0;51111235;0;28;28;2023-03-13 14:10:35;;nan;22950;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2635;776703;0;51897122;0;27;27;2023-03-13 14:10:46;;nan;26250;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2636;776703;0;51211704;0;26;26;2023-03-13 14:11:04;;nan;25600;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2637;776703;0;54691464;0;25;25;2023-03-13 14:11:14;;nan;26200;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2638;776703;0;53978839;0;24;24;2023-03-13 14:11:27;;nan;26800;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2639;776703;0;73607483;0;23;23;2023-03-13 14:11:43;;nan;26850;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2640;776703;0;50606292;0;22;22;2023-03-13 14:11:55;;nan;26100;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2641;776703;0;55945737;0;21;21;2023-03-13 14:12:12;;nan;26500;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2642;776703;0;50573302;0;20;20;2023-03-13 14:12:24;;nan;24550;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2643;776703;0;50553676;0;19;19;2023-03-13 14:12:36;;nan;24350;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2644;776703;0;73978645;0;18;18;2023-03-13 14:12:53;;nan;25550;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2645;776703;0;51106193;0;17;17;2023-03-13 14:13:09;;nan;25450;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2646;776703;0;57775892;0;16;16;2023-03-13 14:13:22;;nan;25900;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2647;776703;0;50603570;0;15;15;2023-03-13 14:13:34;;nan;26200;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2648;776703;0;73467284;0;14;14;2023-03-13 14:13:46;;nan;26900;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2649;776703;0;50650167;0;13;13;2023-03-13 14:14:04;;nan;25600;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2650;776703;0;51220242;0;12;12;2023-03-13 14:14:15;;nan;23750;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2651;776703;0;73910416;0;11;11;2023-03-13 14:14:31;;nan;27350;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2652;776703;0;51876050;0;10;10;2023-03-13 14:14:47;;nan;26700;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2653;776703;0;75121301;0;9;9;2023-03-13 14:15:04;;nan;26900;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2654;776703;0;57218620;0;8;8;2023-03-13 14:15:16;;nan;26200;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2655;776703;0;51854891;0;7;7;2023-03-13 14:15:33;;nan;26950;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2656;776703;0;54473210;0;6;6;2023-03-13 14:15:49;;nan;25600;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2657;776703;0;57414930;0;5;5;2023-03-13 14:16:05;;nan;26800;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2658;776703;0;57259350;0;4;4;2023-03-13 14:16:23;;nan;26000;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2659;776703;0;57206765;0;3;3;2023-03-13 14:16:34;;nan;27450;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2660;776703;0;51542611;0;2;2;2023-03-13 14:16:52;;nan;28300;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2661;776703;0;51580546;0;1;1;2023-03-13 14:17:03;;nan;28050;0;0;0;0;c9cb32b3b6949e277b053d26802200a1
2702;776784;776913;74931528;74931528;41;41;2023-03-14 01:29:03;2023-03-14 17:11:30;15,71;25250;25250;91050;65800;65800;6772592c8a20a14cc050b86eb1d3cadf
2703;776784;776913;57105744;57105744;40;40;2023-03-14 01:29:20;2023-03-14 17:11:18;15,7;26450;26450;91250;64800;64800;6772592c8a20a14cc050b86eb1d3cadf
2704;776784;776913;55559686;55559686;39;39;2023-03-14 01:29:32;2023-03-14 17:11:10;15,69;26700;26700;91150;64450;64450;6772592c8a20a14cc050b86eb1d3cadf
2705;776784;776913;73628588;73628588;38;38;2023-03-14 01:29:49;2023-03-14 17:10:58;15,69;26000;26000;89750;63750;63750;6772592c8a20a14cc050b86eb1d3cadf
2706;776784;776913;57334088;57334088;37;37;2023-03-14 01:30:05;2023-03-14 17:10:49;15,68;26350;26350;90350;64000;64000;6772592c8a20a14cc050b86eb1d3cadf
2707;776784;776913;50077148;50077148;36;36;2023-03-14 01:30:23;2023-03-14 17:10:37;15,67;26850;26850;90700;63850;63850;6772592c8a20a14cc050b86eb1d3cadf
2708;776784;776913;54714852;54714852;35;35;2023-03-14 01:30:38;2023-03-14 17:10:25;15,66;25650;25650;89800;64150;64150;6772592c8a20a14cc050b86eb1d3cadf
2709;776784;776913;75107565;75107565;34;34;2023-03-14 01:30:54;2023-03-14 17:10:17;15,66;24800;24800;89450;64650;64650;6772592c8a20a14cc050b86eb1d3cadf
2710;776784;776913;51620326;51620326;33;33;2023-03-14 01:31:11;2023-03-14 17:10:04;15,65;26700;26700;90850;64150;64150;6772592c8a20a14cc050b86eb1d3cadf
2711;776784;776913;58644063;58644063;32;32;2023-03-14 01:31:28;2023-03-14 17:09:52;15,64;26600;26600;89450;62850;62850;6772592c8a20a14cc050b86eb1d3cadf
2712;776784;776913;50070432;50070432;31;31;2023-03-14 01:31:43;2023-03-14 17:09:40;15,63;26650;26650;89650;63000;63000;6772592c8a20a14cc050b86eb1d3cadf
2713;776784;776913;73098428;73098428;30;30;2023-03-14 01:32:00;2023-03-14 17:09:28;15,62;26350;26350;89850;63500;63500;6772592c8a20a14cc050b86eb1d3cadf
2714;776784;776913;55549216;55549216;29;29;2023-03-14 01:32:18;2023-03-14 17:09:15;15,62;26650;26650;90500;63850;63850;6772592c8a20a14cc050b86eb1d3cadf
2715;776784;776913;53855722;53855722;28;28;2023-03-14 01:32:30;2023-03-14 17:08:59;15,61;26800;26800;91300;64500;64500;6772592c8a20a14cc050b86eb1d3cadf
2716;776784;776913;50644491;50644491;27;27;2023-03-14 01:32:37;2023-03-14 17:08:46;15,6;25600;25600;85900;60300;60300;6772592c8a20a14cc050b86eb1d3cadf
2717;776784;776913;75086280;75086280;26;26;2023-03-14 01:32:57;2023-03-14 17:08:34;15,59;25450;25450;91250;65800;65800;6772592c8a20a14cc050b86eb1d3cadf
2718;776784;776913;57060329;57060329;25;25;2023-03-14 01:33:09;2023-03-14 17:08:22;15,59;26350;26350;90800;64450;64450;6772592c8a20a14cc050b86eb1d3cadf
2719;776784;776913;73917817;73917817;24;24;2023-03-14 01:33:22;2023-03-14 17:08:10;15,58;25800;25800;26100;300;300;6772592c8a20a14cc050b86eb1d3cadf
2720;776784;776913;51526408;51526408;23;23;2023-03-14 01:33:34;2023-03-14 17:07:58;15,57;24450;24450;83050;58600;58600;6772592c8a20a14cc050b86eb1d3cadf
2721;776784;776913;73055519;73055519;22;22;2023-03-14 01:34:00;2023-03-14 17:07:45;15,56;26000;26000;26100;100;100;6772592c8a20a14cc050b86eb1d3cadf
2722;776784;776913;54252960;54252960;21;21;2023-03-14 01:34:11;2023-03-14 17:07:33;15,56;26750;26750;91050;64300;64300;6772592c8a20a14cc050b86eb1d3cadf
2723;776784;776913;75062570;75062570;20;20;2023-03-14 01:34:27;2023-03-14 17:07:21;15,55;25650;25650;89500;63850;63850;6772592c8a20a14cc050b86eb1d3cadf
2724;776784;776913;52137791;52137791;19;19;2023-03-14 01:34:52;2023-03-14 17:07:08;15,54;26350;26350;90950;64600;64600;6772592c8a20a14cc050b86eb1d3cadf
2725;776784;776913;51844173;51844173;18;18;2023-03-14 01:35:10;2023-03-14 17:06:56;15,53;27050;27050;90800;63750;63750;6772592c8a20a14cc050b86eb1d3cadf
2726;776784;776913;75089979;75089979;17;17;2023-03-14 01:35:22;2023-03-14 17:06:44;15,52;26200;26200;90250;64050;64050;6772592c8a20a14cc050b86eb1d3cadf
2727;776784;776913;57782690;57782690;16;16;2023-03-14 01:35:33;2023-03-14 17:06:32;15,52;25750;25750;82700;56950;56950;6772592c8a20a14cc050b86eb1d3cadf
2728;776784;776913;51262947;51262947;15;15;2023-03-14 01:35:45;2023-03-14 17:06:19;15,51;26100;26100;90500;64400;64400;6772592c8a20a14cc050b86eb1d3cadf
2729;776784;776913;55541866;55541866;14;14;2023-03-14 01:36:01;2023-03-14 17:06:07;15,5;26750;26750;90850;64100;64100;6772592c8a20a14cc050b86eb1d3cadf
2730;776784;776913;57209397;57209397;13;13;2023-03-14 01:36:18;2023-03-14 17:05:58;15,49;26700;26700;91350;64650;64650;6772592c8a20a14cc050b86eb1d3cadf
2731;776784;776913;75100313;75100313;12;12;2023-03-14 01:36:34;2023-03-14 17:05:46;15,49;25400;25400;92300;66900;66900;6772592c8a20a14cc050b86eb1d3cadf
2732;776784;776913;74205907;74205907;11;11;2023-03-14 01:36:52;2023-03-14 17:05:34;15,48;26200;26200;90450;64250;64250;6772592c8a20a14cc050b86eb1d3cadf
2733;776784;776913;57112344;57112344;10;10;2023-03-14 01:37:03;2023-03-14 17:05:22;15,47;26800;26800;91450;64650;64650;6772592c8a20a14cc050b86eb1d3cadf
2734;776784;776913;51877108;51877108;9;9;2023-03-14 01:37:19;2023-03-14 17:05:06;15,46;26900;26900;91150;64250;64250;6772592c8a20a14cc050b86eb1d3cadf
2735;776784;776913;57407371;57407371;8;8;2023-03-14 01:37:32;2023-03-14 17:04:53;15,46;27000;27000;91950;64950;64950;6772592c8a20a14cc050b86eb1d3cadf
2736;776784;776913;55946834;55946834;7;7;2023-03-14 01:37:48;2023-03-14 17:04:41;15,45;26100;26100;89750;63650;63650;6772592c8a20a14cc050b86eb1d3cadf
2737;776784;776913;54718622;54718622;6;6;2023-03-14 01:38:00;2023-03-14 17:04:32;15,44;25050;25050;90000;64950;64950;6772592c8a20a14cc050b86eb1d3cadf
2738;776784;776913;55945471;55945471;5;5;2023-03-14 01:38:17;2023-03-14 17:04:20;15,43;26900;26900;91250;64350;64350;6772592c8a20a14cc050b86eb1d3cadf
2739;776784;776913;57156143;57156143;4;4;2023-03-14 01:38:29;2023-03-14 17:04:08;15,43;26300;26300;27200;900;900;6772592c8a20a14cc050b86eb1d3cadf
2740;776784;776913;75056978;75056978;3;3;2023-03-14 01:38:47;2023-03-14 17:03:52;15,42;24500;24500;24350;0;-150;6772592c8a20a14cc050b86eb1d3cadf
2741;776784;776913;74925082;74925082;2;2;2023-03-14 01:38:59;2023-03-14 17:03:43;15,41;25300;25300;25650;350;350;6772592c8a20a14cc050b86eb1d3cadf
2742;776784;776913;57297079;57297079;1;1;2023-03-14 01:39:10;2023-03-14 17:03:31;15,41;26750;26750;27050;300;300;6772592c8a20a14cc050b86eb1d3cadf
2743;776825;0;50520782;0;3;3;2023-03-14 02:19:09;;nan;24300;0;0;0;0;8537e0b6e06ead2d5f263b69d828d4d6
2745;776825;0;75115238;0;1;1;2023-03-14 02:19:30;;nan;25200;0;0;0;0;8537e0b6e06ead2d5f263b69d828d4d6
2746;776828;0;75115238;0;1;1;2023-03-14 03:31:52;;nan;25050;0;0;0;0;95960de5696236b0303b71f7fe1d5edf
2747;776828;0;52087590;0;2;2;2023-03-14 03:32:09;;nan;26900;0;0;0;0;95960de5696236b0303b71f7fe1d5edf
2748;776828;0;50520782;0;3;3;2023-03-14 03:32:25;;nan;24450;0;0;0;0;95960de5696236b0303b71f7fe1d5edf
2790;776872;777074;50242031;50242031;41;41;2023-03-14 05:43:32;2023-03-15 07:09:37;25,43;26400;26400;90150;63750;63750;c7ccc3db5e72d8c6a679c9f5a8aea675
2791;776872;777074;57398380;57398380;40;40;2023-03-14 05:43:49;2023-03-15 07:09:21;25,43;27050;27050;92150;65100;65100;c7ccc3db5e72d8c6a679c9f5a8aea675
2792;776872;777074;75113654;75113654;39;39;2023-03-14 05:44:05;2023-03-15 07:09:09;25,42;25850;25850;89350;63500;63500;c7ccc3db5e72d8c6a679c9f5a8aea675
2793;776872;777074;73968356;73968356;38;38;2023-03-14 05:44:22;2023-03-15 07:08:53;25,41;26700;26700;90450;63750;63750;c7ccc3db5e72d8c6a679c9f5a8aea675
2794;776872;777074;73160749;73160749;37;37;2023-03-14 05:44:38;2023-03-15 07:08:40;25,4;26450;26450;90600;64150;64150;c7ccc3db5e72d8c6a679c9f5a8aea675
2795;776872;777074;57169526;57169526;36;36;2023-03-14 05:44:56;2023-03-15 07:08:32;25,39;26850;26850;90500;63650;63650;c7ccc3db5e72d8c6a679c9f5a8aea675
2796;776872;777074;75056432;75056432;35;35;2023-03-14 05:45:07;2023-03-15 07:08:20;25,39;24650;24650;89400;64750;64750;c7ccc3db5e72d8c6a679c9f5a8aea675
2797;776872;777074;73971871;73971871;34;34;2023-03-14 05:45:23;2023-03-15 07:08:07;25,38;26100;26100;90500;64400;64400;c7ccc3db5e72d8c6a679c9f5a8aea675
2798;776872;777074;75091918;75091918;33;33;2023-03-14 05:45:39;2023-03-15 07:07:55;25,37;25150;25150;89950;64800;64800;c7ccc3db5e72d8c6a679c9f5a8aea675
2799;776872;777074;55055552;55055552;32;32;2023-03-14 05:45:52;2023-03-15 07:07:39;25,36;26450;26450;90100;63650;63650;c7ccc3db5e72d8c6a679c9f5a8aea675
2800;776872;777074;73760084;73760084;31;31;2023-03-14 05:46:09;2023-03-15 07:07:18;25,35;25850;25850;89300;63450;63450;c7ccc3db5e72d8c6a679c9f5a8aea675
2801;776872;777074;57199614;57199614;30;30;2023-03-14 05:46:20;2023-03-15 07:06:58;25,34;26750;26750;89950;63200;63200;c7ccc3db5e72d8c6a679c9f5a8aea675
2802;776872;777074;57330813;57330813;29;29;2023-03-14 05:46:33;2023-03-15 07:06:42;25,34;27050;27050;90600;63550;63550;c7ccc3db5e72d8c6a679c9f5a8aea675
2803;776872;777074;73967044;73967044;28;28;2023-03-14 05:46:45;2023-03-15 07:06:29;25,33;26750;26750;90050;63300;63300;c7ccc3db5e72d8c6a679c9f5a8aea675
2804;776872;777074;55551667;55551667;27;27;2023-03-14 05:47:01;2023-03-15 07:06:17;25,32;26750;26750;89700;62950;62950;c7ccc3db5e72d8c6a679c9f5a8aea675
2805;776872;777074;58649906;58649906;26;26;2023-03-14 05:47:14;2023-03-15 07:06:05;25,31;26600;26600;90200;63600;63600;c7ccc3db5e72d8c6a679c9f5a8aea675
2806;776872;777074;57369936;57369936;25;25;2023-03-14 05:47:26;2023-03-15 07:05:52;25,31;26900;26900;91250;64350;64350;c7ccc3db5e72d8c6a679c9f5a8aea675
2807;776872;777074;73025710;73025710;24;24;2023-03-14 05:47:43;2023-03-15 07:05:40;25,3;26900;26900;90900;64000;64000;c7ccc3db5e72d8c6a679c9f5a8aea675
2808;776872;777074;51562627;51562627;23;23;2023-03-14 05:47:59;2023-03-15 07:05:27;25,29;26300;26300;83900;57600;57600;c7ccc3db5e72d8c6a679c9f5a8aea675
2809;776872;777074;50042431;50042431;22;22;2023-03-14 05:48:19;2023-03-15 07:05:11;25,28;26300;26300;90850;64550;64550;c7ccc3db5e72d8c6a679c9f5a8aea675
2810;776872;777074;57221053;57221053;21;21;2023-03-14 05:48:31;2023-03-15 07:04:55;25,27;25900;25900;90550;64650;64650;c7ccc3db5e72d8c6a679c9f5a8aea675
2811;776872;777074;75046342;75046342;20;20;2023-03-14 05:48:48;2023-03-15 07:04:39;25,26;25750;25750;89900;64150;64150;c7ccc3db5e72d8c6a679c9f5a8aea675
2812;776872;777074;73971681;73971681;19;19;2023-03-14 05:49:04;2023-03-15 07:04:22;25,26;25800;25800;89600;63800;63800;c7ccc3db5e72d8c6a679c9f5a8aea675
2813;776872;777074;57228074;57228074;18;18;2023-03-14 05:49:22;2023-03-15 07:04:06;25,25;26750;26750;90800;64050;64050;c7ccc3db5e72d8c6a679c9f5a8aea675
2814;776872;777074;75044370;75044370;17;17;2023-03-14 05:49:33;2023-03-15 07:03:53;25,24;25050;25050;90700;65650;65650;c7ccc3db5e72d8c6a679c9f5a8aea675
2815;776872;777074;73972382;73972382;16;16;2023-03-14 05:49:51;2023-03-15 07:03:37;25,23;26250;26250;91150;64900;64900;c7ccc3db5e72d8c6a679c9f5a8aea675
2816;776872;777074;74911082;74911082;15;15;2023-03-14 05:50:02;2023-03-15 07:03:21;25,22;24550;24550;89500;64950;64950;c7ccc3db5e72d8c6a679c9f5a8aea675
2817;776872;777074;75055046;75055046;14;14;2023-03-14 05:50:22;2023-03-15 07:03:08;25,21;26900;26900;91500;64600;64600;c7ccc3db5e72d8c6a679c9f5a8aea675
2818;776872;777074;57121469;57121469;13;13;2023-03-14 05:50:38;2023-03-15 07:02:56;25,2;26950;26950;90700;63750;63750;c7ccc3db5e72d8c6a679c9f5a8aea675
2819;776872;777074;54726286;54726286;12;12;2023-03-14 05:50:55;2023-03-15 07:02:44;25,2;26750;26750;91000;64250;64250;c7ccc3db5e72d8c6a679c9f5a8aea675
2820;776872;777074;70727185;70727185;11;11;2023-03-14 05:51:11;2023-03-15 07:02:32;25,19;24750;24750;82550;57800;57800;c7ccc3db5e72d8c6a679c9f5a8aea675
2821;776872;777074;73908808;73908808;10;10;2023-03-14 05:51:28;2023-03-15 07:02:19;25,18;25600;25600;89250;63650;63650;c7ccc3db5e72d8c6a679c9f5a8aea675
2822;776872;777074;58644162;58644162;9;9;2023-03-14 05:51:44;2023-03-15 07:02:03;25,17;26750;26750;91350;64600;64600;c7ccc3db5e72d8c6a679c9f5a8aea675
2823;776872;777074;75072603;75072603;8;8;2023-03-14 05:52:00;2023-03-15 07:01:50;25,16;26500;26500;90200;63700;63700;c7ccc3db5e72d8c6a679c9f5a8aea675
2824;776872;777074;51853471;51853471;7;7;2023-03-14 05:52:17;2023-03-15 07:01:30;25,15;26700;26700;90700;64000;64000;c7ccc3db5e72d8c6a679c9f5a8aea675
2825;776872;777074;75101550;75101550;6;6;2023-03-14 05:52:33;2023-03-15 07:01:14;25,14;25400;25400;90400;65000;65000;c7ccc3db5e72d8c6a679c9f5a8aea675
2826;776872;777074;57353435;57353435;5;5;2023-03-14 05:52:51;2023-03-15 07:00:57;25,14;26850;26850;91300;64450;64450;c7ccc3db5e72d8c6a679c9f5a8aea675
2827;776872;777074;51234037;51234037;4;4;2023-03-14 05:53:02;2023-03-15 07:00:45;25,13;25950;25950;83600;57650;57650;c7ccc3db5e72d8c6a679c9f5a8aea675
2828;776872;777074;75022426;75022426;3;3;2023-03-14 05:53:19;2023-03-15 07:00:29;25,12;26350;26350;90100;63750;63750;c7ccc3db5e72d8c6a679c9f5a8aea675
2829;776872;777074;73007361;73007361;2;2;2023-03-14 05:53:30;2023-03-15 07:00:20;25,11;26600;26600;26950;350;350;c7ccc3db5e72d8c6a679c9f5a8aea675
2830;776872;777074;57320871;57320871;1;1;2023-03-14 05:53:43;2023-03-15 07:00:08;25,11;26550;26550;26800;250;250;c7ccc3db5e72d8c6a679c9f5a8aea675
2872;776954;776994;75058529;75058529;40;40;2023-03-14 18:42:00;2023-03-15 03:46:46;9,08;25150;25150;85600;60450;60450;7a65d16c98d5ca034b4416621e7778c2
2873;776954;776994;57275323;57275323;39;39;2023-03-14 18:42:12;2023-03-15 03:46:34;9,07;25650;25650;85650;60000;60000;7a65d16c98d5ca034b4416621e7778c2
2874;776954;776994;57248296;57248296;38;38;2023-03-14 18:42:25;2023-03-15 03:46:22;9,07;25950;25950;85700;59750;59750;7a65d16c98d5ca034b4416621e7778c2
2875;776954;776994;54704788;54704788;37;37;2023-03-14 18:42:38;2023-03-15 03:46:10;9,06;26550;26550;86450;59900;59900;7a65d16c98d5ca034b4416621e7778c2
2876;776954;776994;51863074;51863074;36;36;2023-03-14 18:42:51;2023-03-15 03:45:57;9,05;26900;26900;86850;59950;59950;7a65d16c98d5ca034b4416621e7778c2
2877;776954;776994;73953606;73953606;35;35;2023-03-14 18:43:03;2023-03-15 03:45:45;9,04;27400;27400;87400;60000;60000;7a65d16c98d5ca034b4416621e7778c2
2878;776954;776994;75033100;75033100;34;34;2023-03-14 18:43:10;2023-03-15 03:45:33;9,04;26950;26950;87600;60650;60650;7a65d16c98d5ca034b4416621e7778c2
2879;776954;776994;51844538;51844538;33;33;2023-03-14 18:43:23;2023-03-15 03:45:20;9,03;27150;27150;87800;60650;60650;7a65d16c98d5ca034b4416621e7778c2
2880;776954;776994;55052385;55052385;32;32;2023-03-14 18:43:31;2023-03-15 03:45:08;9,03;26800;26800;86600;59800;59800;7a65d16c98d5ca034b4416621e7778c2
2881;776954;776994;51277481;51277481;31;31;2023-03-14 18:43:43;2023-03-15 03:44:52;9,02;27000;27000;87050;60050;60050;7a65d16c98d5ca034b4416621e7778c2
2882;776954;776994;50621390;50621390;30;30;2023-03-14 18:43:56;2023-03-15 03:44:39;9,01;27250;27250;79100;51850;51850;7a65d16c98d5ca034b4416621e7778c2
2883;776954;776994;73060014;73060014;29;29;2023-03-14 18:44:08;2023-03-15 03:44:27;9,01;26850;26850;87000;60150;60150;7a65d16c98d5ca034b4416621e7778c2
2884;776954;776994;74928482;74928482;28;28;2023-03-14 18:44:15;2023-03-15 03:44:15;9,0;25450;25450;86400;60950;60950;7a65d16c98d5ca034b4416621e7778c2
2885;776954;776994;54407515;54407515;27;27;2023-03-14 18:44:28;2023-03-15 03:44:02;8,99;27000;27000;87250;60250;60250;7a65d16c98d5ca034b4416621e7778c2
2886;776954;776994;53982708;53982708;26;26;2023-03-14 18:44:45;2023-03-15 03:43:50;8,98;25450;25450;85900;60450;60450;7a65d16c98d5ca034b4416621e7778c2
2887;776954;776994;75105213;75105213;25;25;2023-03-14 18:44:56;2023-03-15 03:43:38;8,98;26750;26750;87300;60550;60550;7a65d16c98d5ca034b4416621e7778c2
2888;776954;776994;54099981;54099981;24;24;2023-03-14 18:45:09;2023-03-15 03:43:26;8,97;25600;25600;86000;60400;60400;7a65d16c98d5ca034b4416621e7778c2
2889;776954;776994;55949275;55949275;23;23;2023-03-14 18:45:21;2023-03-15 03:43:13;8,96;26200;26200;86650;60450;60450;7a65d16c98d5ca034b4416621e7778c2
2890;776954;776994;57271439;57271439;22;22;2023-03-14 18:45:34;2023-03-15 03:43:01;8,96;25700;25700;86950;61250;61250;7a65d16c98d5ca034b4416621e7778c2
2891;776954;776994;57024325;57024325;21;21;2023-03-14 18:45:46;2023-03-15 03:42:45;8,95;26000;26000;86900;60900;60900;7a65d16c98d5ca034b4416621e7778c2
2892;776954;776994;57234874;57234874;20;20;2023-03-14 18:45:54;2023-03-15 03:42:32;8,94;26050;26050;86600;60550;60550;7a65d16c98d5ca034b4416621e7778c2
2893;776954;776994;54614052;54614052;19;19;2023-03-14 18:46:06;2023-03-15 03:42:20;8,94;25950;25950;86200;60250;60250;7a65d16c98d5ca034b4416621e7778c2
2894;776954;776994;57203622;57203622;18;18;2023-03-14 18:46:18;2023-03-15 03:42:08;8,93;26750;26750;87300;60550;60550;7a65d16c98d5ca034b4416621e7778c2
2895;776954;776994;58641341;58641341;17;17;2023-03-14 18:46:31;2023-03-15 03:41:55;8,92;26100;26100;86150;60050;60050;7a65d16c98d5ca034b4416621e7778c2
